,Chapter,Words,Word_Count
113195,chapter 102,accomplish,1
113196,chapter 102,there,4
113197,chapter 102,do,3
113198,chapter 102,retired,1
113199,chapter 102,stealthily,1
113200,chapter 102,though,6
113201,chapter 102,fearing,1
113202,chapter 102,hear,2
113203,chapter 102,footsteps,1
113204,chapter 102,held,1
113205,chapter 102,absorbed,2
113206,chapter 102,irresistible,1
113207,chapter 102,attraction,1
113208,chapter 102,always,2
113209,chapter 102,exerted,1
113210,chapter 102,picture,1
113211,chapter 102,death,1
113212,chapter 102,merely,1
113213,chapter 102,mysterious,1
113214,chapter 102,does,1
113215,chapter 102,not,5
113216,chapter 102,excite,1
113217,chapter 102,disgust,1
113218,chapter 102,again,1
113219,chapter 102,flickered,1
113220,chapter 102,startled,1
113221,chapter 102,shuddered,1
113222,chapter 102,dropped,2
113223,chapter 102,immediately,2
113224,chapter 102,afterwards,3
113225,chapter 102,plunged,1
113226,chapter 102,obscurity,1
113227,chapter 102,while,4
113228,chapter 102,clock,2
113229,chapter 102,minute,2
113230,chapter 102,struck,2
113231,chapter 102,past,1
113232,chapter 102,four,1
113233,chapter 102,overpowered,2
113234,chapter 102,agitation,1
113235,chapter 102,succeeded,1
113236,chapter 102,groping,1
113237,chapter 102,way,1
113238,chapter 102,reached,2
113239,chapter 102,agony,1
113240,chapter 102,darkness,1
113241,chapter 102,lasted,1
113242,chapter 102,two,2
113243,chapter 102,hours,1
113244,chapter 102,degrees,1
113245,chapter 102,crept,1
113246,chapter 102,venetian,1
113247,chapter 102,blinds,1
113248,chapter 102,until,1
113249,chapter 102,revealed,1
113250,chapter 102,objects,1
113251,chapter 102,this,5
113252,chapter 102,time,4
113253,chapter 102,nurse's,1
113254,chapter 102,cough,1
113255,chapter 102,heard,5
113256,chapter 102,stairs,3
113257,chapter 102,woman,1
113258,chapter 102,entered,3
113259,chapter 102,cup,1
113260,chapter 102,tender,1
113261,chapter 102,eye,2
113262,chapter 102,father,3
113263,chapter 102,or,2
113264,chapter 102,lover,1
113265,chapter 102,first,4
113266,chapter 102,glance,1
113267,chapter 102,sufficed,1
113268,chapter 102,reveal,2
113269,chapter 102,condition,1
113270,chapter 102,hireling,1
113271,chapter 102,sleep,2
113272,chapter 102,good,1
113273,chapter 102,exclaimed,7
113274,chapter 102,approaching,1
113275,chapter 102,has,1
113276,chapter 102,taken,1
113277,chapter 102,part,1
113278,chapter 102,draught,2
113279,chapter 102,quarters,1
113280,chapter 102,went,1
113281,chapter 102,fireplace,1
113282,chapter 102,lit,1
113283,chapter 102,fire,1
113284,chapter 102,although,1
113285,chapter 102,left,1
113286,chapter 102,resist,1
113287,chapter 102,temptation,1
113288,chapter 102,offered,1
113289,chapter 102,herself,1
113290,chapter 102,chair,2
113291,chapter 102,snatch,1
113292,chapter 102,little,4
113293,chapter 102,rest,2
113294,chapter 102,striking,1
113295,chapter 102,eight,1
113296,chapter 102,awoke,1
113297,chapter 102,astonished,1
113298,chapter 102,prolonged,1
113299,chapter 102,slumber,1
113300,chapter 102,patient,1
113301,chapter 102,frightened,1
113302,chapter 102,towards,5
113303,chapter 102,tried,2
113304,chapter 102,replace,1
113305,chapter 102,moved,1
113306,chapter 102,rigidity,1
113307,chapter 102,deceive,2
113308,chapter 102,sick,1
113309,chapter 102,nurse,4
113310,chapter 102,screamed,1
113311,chapter 102,aloud,1
113312,chapter 102,running,2
113313,chapter 102,help,4
113314,chapter 102,what,7
113315,chapter 102,matter,2
113316,chapter 102,asked,3
113317,chapter 102,m,6
113318,chapter 102,d'avrigny,9
113319,chapter 102,foot,1
113320,chapter 102,being,1
113321,chapter 102,usually,1
113322,chapter 102,visited,1
113323,chapter 102,rushing,1
113324,chapter 102,doctor,4
113325,chapter 102,you,6
113326,chapter 102,them,1
113327,chapter 102,call,4
113328,chapter 102,yes,8
113329,chapter 102,let,2
113330,chapter 102,us,1
113331,chapter 102,hasten,1
113332,chapter 102,up,6
113333,chapter 102,reach,1
113334,chapter 102,servants,5
113335,chapter 102,same,2
113336,chapter 102,floor,2
113337,chapter 102,seeing,1
113338,chapter 102,pale,2
113339,chapter 102,lifted,2
113340,chapter 102,their,2
113341,chapter 102,hands,2
113342,chapter 102,heaven,3
113343,chapter 102,stood,3
113344,chapter 102,transfixed,2
113345,chapter 102,lightening,1
113346,chapter 102,wake,1
113347,chapter 102,cried,1
113348,chapter 102,procureur,1
113349,chapter 102,chamber,1
113350,chapter 102,apparently,1
113351,chapter 102,scarcely,1
113352,chapter 102,dared,1
113353,chapter 102,leave,1
113354,chapter 102,instead,1
113355,chapter 102,obeying,1
113356,chapter 102,him,7
113357,chapter 102,watching,2
113358,chapter 102,ran,2
113359,chapter 102,raised,1
113360,chapter 102,oh,2
113361,chapter 102,where,1
113362,chapter 102,will,1
113363,chapter 102,end,1
113364,chapter 102,rushed,2
113365,chapter 102,are,3
113366,chapter 102,saying,1
113367,chapter 102,raising,1
113368,chapter 102,i,2
113369,chapter 102,say,2
113370,chapter 102,dead,9
113371,chapter 102,replied,2
113372,chapter 102,voice,5
113373,chapter 102,solemn,1
113374,chapter 102,calm,1
113375,chapter 102,staggered,3
113376,chapter 102,buried,2
113377,chapter 102,exclamation,1
113378,chapter 102,cry,1
113379,chapter 102,fled,1
113380,chapter 102,muttered,1
113381,chapter 102,imprecations,1
113382,chapter 102,down,1
113383,chapter 102,passages,1
113384,chapter 102,rush,1
113385,chapter 102,court,1
113386,chapter 102,accursed,1
113387,chapter 102,house,3
113388,chapter 102,act,1
113389,chapter 102,slipping,1
113390,chapter 102,dressing,1
113391,chapter 102,gown,1
113392,chapter 102,drapery,3
113393,chapter 102,interrogating,1
113394,chapter 102,occupants,1
113395,chapter 102,endeavored,1
